file,original_file,date,file_type,min_temp,max_temp,mean_temp,std_temp,valid_pixels,total_pixels,coverage,city
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2021-129_hdf.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\MOD11A2.A2021129.h25v06.061.2021138060340.hdf,2021-129,HDF,-16.089999999999975,66.99000000000001,34.155291755936105,10.688169434085024,1410991,1440000,0.9798548611111112,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2021-121_jpg.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\BROWSE.MOD11A2.A2021121.h25v06.061.2021133125203.1.jpg,2021-121,JPG,22.81680128797193,45.0,38.80775871902043,4.009436804635005,69600,69600,1.0,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2021-121_hdf.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\MOD11A2.A2021121.h25v06.061.2021133165202.hdf,2021-121,HDF,-18.269999999999985,59.55000000000001,35.989071502067084,11.3331053475918,1361597,1440000,0.9455534722222222,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2021-121_jpg.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\BROWSE.MOD11A2.A2021121.h25v06.061.2021133125203.2.jpg,2021-121,JPG,22.81680128797193,45.0,40.66905721603826,3.632718356978105,69600,69600,1.0,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2021-113_jpg.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\BROWSE.MOD11A2.A2021113.h25v06.061.2021122042936.1.jpg,2021-113,JPG,22.81680128797193,45.0,39.16894806000772,3.0833078378407115,69600,69600,1.0,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2021-113_hdf.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\MOD11A2.A2021113.h25v06.061.2021122082935.hdf,2021-113,HDF,-14.72999999999996,57.55000000000001,37.432599561572665,10.64913340612267,1439235,1440000,0.99946875,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2021-113_jpg.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\BROWSE.MOD11A2.A2021113.h25v06.061.2021122042936.2.jpg,2021-113,JPG,22.81680128797193,45.0,41.03203740801735,2.644392697570664,69600,69600,1.0,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2021-105_jpg.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\BROWSE.MOD11A2.A2021105.h25v06.061.2021114014637.1.jpg,2021-105,JPG,22.81680128797193,45.0,39.47668050977962,3.0234770979908374,69600,69600,1.0,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2021-105_jpg.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\BROWSE.MOD11A2.A2021105.h25v06.061.2021114014637.2.jpg,2021-105,JPG,22.81680128797193,45.0,40.926249517982,2.644878340380865,69600,69600,1.0,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2021-105_hdf.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\MOD11A2.A2021105.h25v06.061.2021114054637.hdf,2021-105,HDF,-28.08999999999997,52.09000000000003,36.01579227749379,9.96489030553142,1432825,1440000,0.9950173611111112,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2021-097_jpg.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\BROWSE.MOD11A2.A2021097.h25v06.061.2021107010131.1.jpg,2021-097,JPG,22.81680128797193,45.0,39.66862704004793,2.859444741434205,69600,69600,1.0,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2021-097_hdf.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\MOD11A2.A2021097.h25v06.061.2021107050130.hdf,2021-097,HDF,-18.409999999999968,52.77000000000004,35.315124441550545,9.78680443281062,1439029,1440000,0.9993256944444444,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2021-097_jpg.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\BROWSE.MOD11A2.A2021097.h25v06.061.2021107010131.2.jpg,2021-097,JPG,22.81680128797193,45.0,40.93185236528498,2.595171989514343,69600,69600,1.0,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2021-089_jpg.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\BROWSE.MOD11A2.A2021089.h25v06.061.2021098011231.1.jpg,2021-089,JPG,22.81680128797193,45.0,39.73357525154138,2.873412246986504,69600,69600,1.0,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2021-089_hdf.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\MOD11A2.A2021089.h25v06.061.2021098051230.hdf,2021-089,HDF,-17.769999999999982,51.77000000000004,34.55270444774739,10.37196516268284,1439133,1440000,0.9993979166666668,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2021-089_jpg.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\BROWSE.MOD11A2.A2021089.h25v06.061.2021098011231.2.jpg,2021-089,JPG,22.81680128797193,45.0,40.73657550761838,2.56455439482497,69600,69600,1.0,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2021-081_jpg.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\BROWSE.MOD11A2.A2021081.h25v06.061.2021090022803.1.jpg,2021-081,JPG,22.81680128797193,45.0,40.12927275077631,2.676230224921569,69600,69600,1.0,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2021-081_hdf.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\MOD11A2.A2021081.h25v06.061.2021090062802.hdf,2021-081,HDF,-21.80999999999997,52.670000000000016,32.85817507032962,9.531692842455108,1439650,1440000,0.9997569444444444,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2021-081_jpg.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\BROWSE.MOD11A2.A2021081.h25v06.061.2021090022803.2.jpg,2021-081,JPG,22.81680128797193,45.0,40.68840813256444,2.55797706743576,69600,69600,1.0,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2021-073_jpg.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\BROWSE.MOD11A2.A2021073.h25v06.061.2021082131343.1.jpg,2021-073,JPG,22.81680128797193,45.0,40.5674084465298,2.534811193581784,69600,69600,1.0,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2021-073_jpg.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\BROWSE.MOD11A2.A2021073.h25v06.061.2021082131343.2.jpg,2021-073,JPG,22.81680128797193,45.0,40.5098470693362,2.7691062579662726,69600,69600,1.0,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2021-073_hdf.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\MOD11A2.A2021073.h25v06.061.2021082171342.hdf,2021-073,HDF,-25.88999999999996,46.59000000000003,30.022071329158,9.279656455089684,1437000,1440000,0.9979166666666668,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2021-065_jpg.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\BROWSE.MOD11A2.A2021065.h25v06.061.2021075113320.1.jpg,2021-065,JPG,22.81680128797193,45.0,40.64923248142372,2.5812122570389517,69600,69600,1.0,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2021-065_hdf.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\MOD11A2.A2021065.h25v06.061.2021075153319.hdf,2021-065,HDF,-22.109999999999985,47.53000000000003,29.847930558960563,9.021506269456694,1435808,1440000,0.9970888888888888,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2021-065_jpg.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\BROWSE.MOD11A2.A2021065.h25v06.061.2021075113320.2.jpg,2021-065,JPG,22.81680128797193,45.0,40.511990795372085,2.6280093066369488,69600,69600,1.0,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2021-057_jpg.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\BROWSE.MOD11A2.A2021057.h25v06.061.2021068095937.1.jpg,2021-057,JPG,22.81680128797193,45.0,40.67353679558851,2.6706398795721014,69600,69600,1.0,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2021-057_jpg.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\BROWSE.MOD11A2.A2021057.h25v06.061.2021068095937.2.jpg,2021-057,JPG,22.81680128797193,45.0,40.18521908718368,2.900707071133901,69600,69600,1.0,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2021-057_hdf.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\MOD11A2.A2021057.h25v06.061.2021068145935.hdf,2021-057,HDF,-19.369999999999976,48.670000000000016,30.122283412787475,8.559233995885979,1432483,1440000,0.9947798611111112,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2021-049_jpg.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\BROWSE.MOD11A2.A2021049.h25v06.061.2021062020335.1.jpg,2021-049,JPG,22.81680128797193,45.0,41.20166523089654,2.348037439376706,69600,69600,1.0,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2021-049_hdf.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\MOD11A2.A2021049.h25v06.061.2021062070334.hdf,2021-049,HDF,-25.609999999999985,44.49000000000001,26.499393306166027,8.14384368321099,1439474,1440000,0.9996347222222224,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2021-049_jpg.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\BROWSE.MOD11A2.A2021049.h25v06.061.2021062020335.2.jpg,2021-049,JPG,22.81680128797193,45.0,40.096082437013145,2.601526938530756,69600,69600,1.0,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2021-041_jpg.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\BROWSE.MOD11A2.A2021041.h25v06.061.2021049222755.1.jpg,2021-041,JPG,22.81680128797193,45.0,41.18563446101203,2.6724098535319536,69600,69600,1.0,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2021-041_jpg.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\BROWSE.MOD11A2.A2021041.h25v06.061.2021049222755.2.jpg,2021-041,JPG,22.81680128797193,45.0,39.8889590808585,2.752761301704333,69600,69600,1.0,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2021-041_hdf.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\MOD11A2.A2021041.h25v06.061.2021050032754.hdf,2021-041,HDF,-32.329999999999984,39.49000000000001,23.909894791055656,8.426778432387534,1425164,1440000,0.9896972222222222,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2021-033_jpg.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\BROWSE.MOD11A2.A2021033.h25v06.061.2021042182128.1.jpg,2021-033,JPG,22.81680128797193,45.0,41.27825412823569,2.3878761888594577,69600,69600,1.0,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2021-033_hdf.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\MOD11A2.A2021033.h25v06.061.2021042232127.hdf,2021-033,HDF,-31.16999999999996,38.650000000000034,22.643988229999827,8.1691504576085,1437723,1440000,0.99841875,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2021-033_jpg.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\BROWSE.MOD11A2.A2021033.h25v06.061.2021042182128.2.jpg,2021-033,JPG,22.81680128797193,45.0,39.52583614260682,2.809763606498172,69600,69600,1.0,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2021-025_jpg.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\BROWSE.MOD11A2.A2021025.h25v06.061.2021042172255.1.jpg,2021-025,JPG,22.81680128797193,45.0,39.790528866105,4.996895737354041,69600,69600,1.0,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2021-025_jpg.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\BROWSE.MOD11A2.A2021025.h25v06.061.2021042172255.2.jpg,2021-025,JPG,22.81680128797193,45.0,39.39332097594479,2.892503463491254,69600,69600,1.0,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2021-025_hdf.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\MOD11A2.A2021025.h25v06.061.2021042222255.hdf,2021-025,HDF,-31.96999999999997,34.89000000000004,20.60249367380348,7.981099164628171,1271301,1440000,0.8828479166666666,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2021-017_jpg.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\BROWSE.MOD11A2.A2021017.h25v06.061.2021041145259.1.jpg,2021-017,JPG,22.81680128797193,45.0,39.7330783427678,5.111132336951765,69600,69600,1.0,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2021-017_jpg.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\BROWSE.MOD11A2.A2021017.h25v06.061.2021041145259.2.jpg,2021-017,JPG,22.81680128797193,45.0,39.78275062884923,2.676883144647344,69600,69600,1.0,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2021-017_hdf.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\MOD11A2.A2021017.h25v06.061.2021041195258.hdf,2021-017,HDF,-26.44999999999996,38.75000000000006,21.96188888288989,8.143565046255874,1259464,1440000,0.8746277777777778,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2021-009_jpg.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\BROWSE.MOD11A2.A2021009.h25v06.061.2021041002900.1.jpg,2021-009,JPG,22.81680128797193,45.0,40.18539167684517,4.578337078460704,69600,69600,1.0,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2021-009_hdf.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\MOD11A2.A2021009.h25v06.061.2021041052859.hdf,2021-009,HDF,-22.94999999999996,35.99000000000001,21.62603409010801,7.191389074994414,1305012,1440000,0.9062583333333334,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2021-009_jpg.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\BROWSE.MOD11A2.A2021009.h25v06.061.2021041002900.2.jpg,2021-009,JPG,22.81680128797193,45.0,39.68238142004983,2.754225529382621,69600,69600,1.0,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2021-001_jpg.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\BROWSE.MOD11A2.A2021001.h25v06.061.2021040161349.1.jpg,2021-001,JPG,22.81680128797193,45.0,41.03109019587444,3.2345691671005965,69600,69600,1.0,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2021-001_hdf.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\MOD11A2.A2021001.h25v06.061.2021040211348.hdf,2021-001,HDF,-24.109999999999985,35.33000000000004,21.684075635837644,7.923092793466893,1399178,1440000,0.9716513888888888,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2021-001_jpg.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\BROWSE.MOD11A2.A2021001.h25v06.061.2021040161349.2.jpg,2021-001,JPG,22.81680128797193,45.0,39.64855690042748,3.1705177903163624,69600,69600,1.0,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2020-361_jpg.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\BROWSE.MOD11A2.A2020361.h25v06.061.2021066141443.1.jpg,2020-361,JPG,22.81680128797193,45.0,41.102923105303546,2.7043964406858194,69600,69600,1.0,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2020-361_hdf.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\MOD11A2.A2020361.h25v06.061.2021066191442.hdf,2020-361,HDF,-28.369999999999976,33.63000000000005,19.961322011639748,7.251429786551985,1425464,1440000,0.9899055555555556,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2020-361_jpg.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\BROWSE.MOD11A2.A2020361.h25v06.061.2021066141443.2.jpg,2020-361,JPG,22.81680128797193,45.0,39.57392872837544,2.7088486925473685,69600,69600,1.0,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2020-353_jpg.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\BROWSE.MOD11A2.A2020353.h25v06.061.2021026223227.1.jpg,2020-353,JPG,22.81680128797193,45.0,41.19046080641984,2.524976204252692,69600,69600,1.0,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2020-353_hdf.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\MOD11A2.A2020353.h25v06.061.2021027033226.hdf,2020-353,HDF,-27.269999999999985,35.190000000000055,20.466101054154034,7.358909266912996,1432618,1440000,0.9948736111111112,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2020-353_jpg.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\BROWSE.MOD11A2.A2020353.h25v06.061.2021026223227.2.jpg,2020-353,JPG,22.81680128797193,45.0,39.4166713535789,2.704884716744125,69600,69600,1.0,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2020-345_jpg.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\BROWSE.MOD11A2.A2020345.h25v06.061.2021026101131.1.jpg,2020-345,JPG,22.81680128797193,45.0,40.25174092769881,4.4819161340220806,69600,69600,1.0,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2020-345_hdf.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\MOD11A2.A2020345.h25v06.061.2021026151131.hdf,2020-345,HDF,-30.70999999999998,37.110000000000014,21.63854753456841,8.061797769409536,1314496,1440000,0.9128444444444443,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2020-345_jpg.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\BROWSE.MOD11A2.A2020345.h25v06.061.2021026101131.2.jpg,2020-345,JPG,22.81680128797193,45.0,39.83425017098848,2.7212909569089936,69600,69600,1.0,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2020-337_jpg.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\BROWSE.MOD11A2.A2020337.h25v06.061.2021019051238.1.jpg,2020-337,JPG,22.81680128797193,45.0,40.755787317941845,3.68900105114901,69600,69600,1.0,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2020-337_jpg.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\BROWSE.MOD11A2.A2020337.h25v06.061.2021019051238.2.jpg,2020-337,JPG,22.81680128797193,45.0,39.88305079324701,2.78327014070441,69600,69600,1.0,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2020-337_hdf.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\MOD11A2.A2020337.h25v06.061.2021019101237.hdf,2020-337,HDF,-26.129999999999967,38.93000000000001,23.93336632566092,8.254514087706703,1371531,1440000,0.9524520833333332,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2020-329_jpg.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\BROWSE.MOD11A2.A2020329.h25v06.061.2021018230858.1.jpg,2020-329,JPG,22.81680128797193,45.0,41.46075077926996,2.3077883471106344,69600,69600,1.0,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2020-329_hdf.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\MOD11A2.A2020329.h25v06.061.2021019040857.hdf,2020-329,HDF,-25.529999999999973,37.110000000000014,23.94761142063704,7.524368644843334,1438939,1440000,0.9992631944444444,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2020-329_jpg.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\BROWSE.MOD11A2.A2020329.h25v06.061.2021018230858.2.jpg,2020-329,JPG,22.81680128797193,45.0,39.93819622637269,2.61722643860016,69600,69600,1.0,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2020-321_jpg.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\BROWSE.MOD11A2.A2020321.h25v06.061.2021018172304.1.jpg,2020-321,JPG,22.81680128797193,45.0,41.31885759668484,2.487964416269145,69600,69600,1.0,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2020-321_jpg.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\BROWSE.MOD11A2.A2020321.h25v06.061.2021018172304.2.jpg,2020-321,JPG,22.81680128797193,45.0,40.17774330974342,2.6361884241404794,69600,69600,1.0,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2020-321_hdf.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\MOD11A2.A2020321.h25v06.061.2021018222304.hdf,2020-321,HDF,-29.829999999999984,39.870000000000005,24.27771716226692,8.024913271343816,1432270,1440000,0.9946319444444444,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2020-313_jpg.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\BROWSE.MOD11A2.A2020313.h25v06.061.2021018111606.1.jpg,2020-313,JPG,22.81680128797193,45.0,41.3902429629091,2.201800152586342,69600,69600,1.0,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2020-313_hdf.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\MOD11A2.A2020313.h25v06.061.2021018161606.hdf,2020-313,HDF,-22.549999999999983,38.910000000000025,26.732543870495405,6.5346120478093175,1439578,1440000,0.9997069444444444,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2020-313_jpg.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\BROWSE.MOD11A2.A2020313.h25v06.061.2021018111606.2.jpg,2020-313,JPG,22.81680128797193,45.0,40.38307402142626,2.535353001820777,69600,69600,1.0,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2020-305_jpg.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\BROWSE.MOD11A2.A2020305.h25v06.061.2021018051241.1.jpg,2020-305,JPG,22.81680128797193,45.0,41.310006565227184,2.276424333246397,69600,69600,1.0,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2020-305_hdf.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\MOD11A2.A2020305.h25v06.061.2021018101240.hdf,2020-305,HDF,-20.58999999999997,39.89000000000004,27.178102330620025,6.851424423677615,1438201,1440000,0.9987506944444444,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2020-305_jpg.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\BROWSE.MOD11A2.A2020305.h25v06.061.2021018051241.2.jpg,2020-305,JPG,22.81680128797193,45.0,40.29171429876818,2.542914480149319,69600,69600,1.0,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2020-297_jpg.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\BROWSE.MOD11A2.A2020297.h25v06.061.2021017223534.1.jpg,2020-297,JPG,22.81680128797193,45.0,41.24987287719081,2.251527227119131,69600,69600,1.0,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2020-297_hdf.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\MOD11A2.A2020297.h25v06.061.2021018033534.hdf,2020-297,HDF,-20.289999999999964,42.910000000000025,28.47254467879963,6.282130068476354,1439553,1440000,0.9996895833333334,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2020-297_jpg.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\BROWSE.MOD11A2.A2020297.h25v06.061.2021017223534.2.jpg,2020-297,JPG,22.81680128797193,45.0,40.64127446917556,2.548300698364432,69600,69600,1.0,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2020-289_jpg.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\BROWSE.MOD11A2.A2020289.h25v06.061.2021017163323.1.jpg,2020-289,JPG,22.81680128797193,45.0,41.22132942446825,2.3257138165360463,69600,69600,1.0,pune
